onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
12.076	0	6038	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
30.110	0	15055	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
44.914	0	22457	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
55.622	0	27811	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
73.256	0	36628	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
86.494	0	43247	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
98.686	0	49343	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
98.702	0	49351	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
187.814	0	93907	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
187.876	0	93938	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
488.028	0	244014	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
583.456	0	291728	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
583.462	0	291731	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
883.504	0	441752	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
883.504	0	441752	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
890.926	0	445463	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
891.480	0	445740	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
892.528	0	446264	depth_rating	pre_meditation	rating-pre-meditation-meditation_depth-2	2	n/a	n/a	n/a	n/a
898.624	0	449312	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
899.024	0	449512	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
899.572	0	449786	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
900.456	0	450228	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
902.620	0	451310	confidence_rating	pre_meditation	rating-pre-meditation-confidence_depth-4	n/a	4	n/a	n/a	n/a
903.704	0	451852	prompt_window_end	pre_meditation	probe-pre-meditation-end	n/a	n/a	n/a	n/a	n/a
1031.122	0	515561	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
1031.186	0	515593	sapo_probe_begin	sapo_probe	block-sapo-probe-begin	n/a	n/a	n/a	n/a	n/a
1031.218	0	515609	subblock_begin	sapo_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1031.218	0	515609	silence_begin	sapo_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1031.218	0	515609	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1032.230	0	516115	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1033.246	0	516623	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1034.260	0	517130	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1035.274	0	517637	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1036.276	0	518138	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1037.276	0	518638	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1038.292	0	519146	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1039.292	0	519646	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1040.306	0	520153	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1041.322	0	520661	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1042.338	0	521169	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1043.354	0	521677	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1044.370	0	522185	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1045.384	0	522692	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1046.384	0	523192	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1047.400	0	523700	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1048.416	0	524208	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1049.432	0	524716	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1050.448	0	525224	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1051.464	0	525732	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1052.480	0	526240	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1053.496	0	526748	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1054.512	0	527256	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1055.528	0	527764	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1056.542	0	528271	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1057.542	0	528771	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1058.558	0	529279	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
