onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
11.058	0	5529	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
23.198	0	11599	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
35.170	0	17585	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
96.052	0	48026	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
103.100	0	51550	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
117.786	0	58893	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
126.012	0	63006	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
126.030	0	63015	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
185.034	0	92517	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
185.080	0	92540	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
485.132	0	242566	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
542.968	0	271484	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
542.984	0	271492	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
843.018	0	421509	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
843.020	0	421510	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
852.044	0	426022	depth_rating	pre_meditation	rating-pre-meditation-meditation_depth-0	0	n/a	n/a	n/a	n/a
853.262	0	426631	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
858.290	0	429145	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
858.740	0	429370	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
859.156	0	429578	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
859.738	0	429869	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
862.086	0	431043	confidence_rating	pre_meditation	rating-pre-meditation-confidence_depth-5	n/a	5	n/a	n/a	n/a
863.102	0	431551	prompt_window_end	pre_meditation	probe-pre-meditation-end	n/a	n/a	n/a	n/a	n/a
933.910	0	466955	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
933.932	0	466966	sapo_probe_begin	sapo_probe	block-sapo-probe-begin	n/a	n/a	n/a	n/a	n/a
933.940	0	466970	subblock_begin	sapo_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
933.940	0	466970	silence_begin	sapo_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
933.942	0	466971	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
934.960	0	467480	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
935.974	0	467987	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
936.990	0	468495	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
938.006	0	469003	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
939.022	0	469511	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
940.038	0	470019	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
941.054	0	470527	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
942.070	0	471035	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
943.086	0	471543	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
944.102	0	472051	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
945.116	0	472558	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
946.132	0	473066	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
947.148	0	473574	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
948.178	0	474089	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
949.180	0	474590	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
950.196	0	475098	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
951.212	0	475606	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
952.228	0	476114	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
953.244	0	476622	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
954.260	0	477130	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
955.276	0	477638	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
956.292	0	478146	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
957.308	0	478654	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
958.322	0	479161	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
959.324	0	479662	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
960.338	0	480169	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
961.354	0	480677	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
962.370	0	481185	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
963.386	0	481693	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
964.402	0	482201	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
965.416	0	482708	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
966.432	0	483216	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
967.448	0	483724	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
968.448	0	484224	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
969.464	0	484732	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
970.480	0	485240	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
971.496	0	485748	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
972.512	0	486256	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
973.526	0	486763	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
974.542	0	487271	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
975.558	0	487779	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
976.574	0	488287	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
977.590	0	488795	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
978.606	0	489303	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
979.622	0	489811	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
980.638	0	490319	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
981.654	0	490827	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
982.670	0	491335	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
983.668	0	491834	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
984.684	0	492342	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
985.700	0	492850	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
986.716	0	493358	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
987.732	0	493866	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
988.748	0	494374	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
989.764	0	494882	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
990.780	0	495390	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
991.796	0	495898	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
992.812	0	496406	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
993.826	0	496913	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
994.842	0	497421	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
995.858	0	497929	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
996.874	0	498437	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
997.890	0	498945	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
998.906	0	499453	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
999.922	0	499961	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1000.938	0	500469	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1001.954	0	500977	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1002.970	0	501485	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1003.986	0	501993	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1005.002	0	502501	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1006.018	0	503009	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1007.032	0	503516	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1008.050	0	504025	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1009.064	0	504532	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1010.080	0	505040	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1011.096	0	505548	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1012.112	0	506056	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1013.128	0	506564	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1014.144	0	507072	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1015.158	0	507579	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1016.176	0	508088	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1017.192	0	508596	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1018.208	0	509104	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1019.222	0	509611	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1020.238	0	510119	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1021.254	0	510627	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1022.270	0	511135	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1023.286	0	511643	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1024.302	0	512151	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1025.318	0	512659	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1026.334	0	513167	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1027.348	0	513674	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1028.364	0	514182	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1029.380	0	514690	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1030.396	0	515198	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1031.412	0	515706	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1032.428	0	516214	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1033.444	0	516722	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1034.460	0	517230	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1035.476	0	517738	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1036.492	0	518246	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1037.508	0	518754	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1037.958	0	518979	silence_end	sapo_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1037.958	0	518979	gong_begin	sapo_probe	gong-begin	n/a	n/a	n/a	n/a	n/a
1048.048	0	524024	gong_end	sapo_probe	gong-end	n/a	n/a	n/a	n/a	n/a
1048.050	0	524025	subblock_end	sapo_probe	subblock-end-duration-114.109	n/a	n/a	n/a	114.109	n/a
1048.050	0	524025	subblock_begin	sapo_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1048.050	0	524025	silence_begin	sapo_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1048.052	0	524026	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1049.064	0	524532	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1050.080	0	525040	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1051.096	0	525548	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1052.112	0	526056	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1053.128	0	526564	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1054.144	0	527072	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1055.160	0	527580	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1056.176	0	528088	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1057.190	0	528595	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1058.208	0	529104	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1059.222	0	529611	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1060.222	0	530111	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1061.238	0	530619	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1062.254	0	531127	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1063.270	0	531635	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1064.286	0	532143	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1065.302	0	532651	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1066.316	0	533158	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1067.332	0	533666	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1068.348	0	534174	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1069.364	0	534682	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1070.380	0	535190	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1071.396	0	535698	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1072.412	0	536206	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1073.428	0	536714	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1074.444	0	537222	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1075.460	0	537730	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1076.476	0	538238	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1077.490	0	538745	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1078.506	0	539253	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1079.506	0	539753	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1080.522	0	540261	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1081.538	0	540769	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1082.554	0	541277	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1083.570	0	541785	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1084.586	0	542293	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1085.602	0	542801	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1086.616	0	543308	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1087.634	0	543817	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1088.648	0	544324	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1089.664	0	544832	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1090.680	0	545340	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1091.696	0	545848	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1092.712	0	546356	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1093.728	0	546864	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1094.744	0	547372	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1095.760	0	547880	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1096.774	0	548387	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1097.790	0	548895	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1098.806	0	549403	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1099.822	0	549911	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1100.838	0	550419	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1101.854	0	550927	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1102.870	0	551435	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1103.886	0	551943	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1104.902	0	552451	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1105.918	0	552959	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1106.934	0	553467	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1107.948	0	553974	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1108.948	0	554474	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1109.964	0	554982	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1110.980	0	555490	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1111.996	0	555998	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1113.012	0	556506	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1114.026	0	557013	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1115.044	0	557522	oddball_tone	sapo_probe	oddball	n/a	n/a	n/a	n/a	n/a
1115.960	0	557980	prompt_window_begin	sapo_probe	probe-sapo-probe-begin	n/a	n/a	n/a	n/a	n/a
1122.104	0	561052	clicker_press	sapo_probe	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
1122.636	0	561318	clicker_press	sapo_probe	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
1123.288	0	561644	clicker_press	sapo_probe	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
1125.068	0	562534	depth_rating	sapo_probe	rating-sapo-probe-meditation_depth-3	3	n/a	n/a	n/a	n/a
1135.178	0	567589	confidence_rating	sapo_probe	rating-sapo-probe-confidence_depth-0	n/a	0	n/a	n/a	n/a
1138.658	0	569329	prompt_window_end	sapo_probe	probe-sapo-probe-end	n/a	n/a	n/a	n/a	n/a
1138.658	0	569329	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1139.672	0	569836	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1140.688	0	570344	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1141.704	0	570852	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1142.720	0	571360	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1143.736	0	571868	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1144.752	0	572376	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1145.752	0	572876	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1146.766	0	573383	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1147.782	0	573891	distractor_noise	sapo_probe	distractor	n/a	n/a	n/a	n/a	n/a
1148.798	0	574399	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
1149.814	0	574907	standard_tone	sapo_probe	standard	n/a	n/a	n/a	n/a	n/a
