onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
16.628	0	8314	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
35.314	0	17657	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
49.934	0	24967	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
68.886	0	34443	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
83.724	0	41862	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
102.042	0	51021	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
123.590	0	61795	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
123.608	0	61804	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
198.168	0	99084	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
198.294	0	99147	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
498.346	0	249173	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
626.430	0	313215	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
626.508	0	313254	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
926.558	0	463279	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
926.558	0	463279	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
934.450	0	467225	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
935.068	0	467534	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
935.634	0	467817	depth_rating	pre_meditation	rating-pre-meditation-meditation_depth-2	2	n/a	n/a	n/a	n/a
941.812	0	470906	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
942.348	0	471174	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
942.894	0	471447	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
943.326	0	471663	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
943.760	0	471880	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
945.758	0	472879	confidence_rating	pre_meditation	rating-pre-meditation-confidence_depth-5	n/a	5	n/a	n/a	n/a
946.774	0	473387	prompt_window_end	pre_meditation	probe-pre-meditation-end	n/a	n/a	n/a	n/a	n/a
1147.358	0	573679	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
1147.414	0	573707	sapo_emerge_begin	sapo_emerge	block-sapo-emerge-begin	n/a	n/a	n/a	n/a	n/a
1147.428	0	573714	subblock_begin	sapo_emerge	subblock-begin	n/a	n/a	n/a	n/a	n/a
1147.428	0	573714	silence_begin	sapo_emerge	silence-begin	n/a	n/a	n/a	n/a	n/a
