onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
13.882	0	6941	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
24.746	0	12373	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
35.430	0	17715	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
47.980	0	23990	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
59.646	0	29823	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
74.662	0	37331	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
85.862	0	42931	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
85.878	0	42939	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
185.640	0	92820	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
185.658	0	92829	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
485.646	0	242823	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
637.590	0	318795	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
637.608	0	318804	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
937.596	0	468798	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
937.596	0	468798	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
944.178	0	472089	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
944.994	0	472497	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
945.944	0	472972	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
946.612	0	473306	depth_rating	pre_meditation	rating-meditation_depth-3	3	n/a	n/a	n/a	n/a
952.812	0	476406	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
953.528	0	476764	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
954.362	0	477181	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
955.278	0	477639	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
956.062	0	478031	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
956.662	0	478331	confidence_rating	pre_meditation	rating-confidence_depth-5	n/a	5	n/a	n/a	n/a
957.678	0	478839	prompt_window_end	pre_meditation	probe-pre-meditation-end	n/a	n/a	n/a	n/a	n/a
1138.104	0	569052	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1138.124	0	569062	silent_probe_begin	silent_probe	block-nosapo-probe-begin	n/a	n/a	n/a	n/a	n/a
1138.124	0	569062	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1138.126	0	569063	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1255.332	0	627666	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1255.334	0	627667	subblock_end	silent_probe	subblock-end-duration-117.215	n/a	n/a	n/a	117.215	n/a
1255.334	0	627667	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1255.334	0	627667	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1325.146	0	662573	prompt_window_begin	silent_probe	probe-nosapo-probe-begin	n/a	n/a	n/a	n/a	n/a
1331.630	0	665815	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1332.548	0	666274	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1333.714	0	666857	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1334.162	0	667081	depth_rating	silent_probe	rating-meditation_depth-3	3	n/a	n/a	n/a	n/a
1340.312	0	670156	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1342.548	0	671274	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1343.730	0	671865	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1344.196	0	672098	confidence_rating	silent_probe	rating-confidence_depth-3	n/a	3	n/a	n/a	n/a
1347.630	0	673815	prompt_window_end	silent_probe	probe-nosapo-probe-end	n/a	n/a	n/a	n/a	n/a
1396.694	0	698347	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1396.694	0	698347	gong_begin	silent_probe	gong-begin	n/a	n/a	n/a	n/a	n/a
1406.726	0	703363	gong_end	silent_probe	gong-end	n/a	n/a	n/a	n/a	n/a
1406.728	0	703364	subblock_end	silent_probe	subblock-end-duration-151.402	n/a	n/a	n/a	151.402	n/a
1406.728	0	703364	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1406.728	0	703364	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1512.674	0	756337	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1512.674	0	756337	subblock_end	silent_probe	subblock-end-duration-105.952	n/a	n/a	n/a	105.952	n/a
1512.674	0	756337	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1512.674	0	756337	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1552.622	0	776311	prompt_window_begin	silent_probe	probe-nosapo-probe-begin	n/a	n/a	n/a	n/a	n/a
1559.422	0	779711	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1560.572	0	780286	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1561.638	0	780819	depth_rating	silent_probe	rating-meditation_depth-2	2	n/a	n/a	n/a	n/a
1562.872	0	781436	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1567.038	0	783519	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1568.122	0	784061	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1569.154	0	784577	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1570.154	0	785077	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1571.670	0	785835	confidence_rating	silent_probe	rating-confidence_depth-5	n/a	5	n/a	n/a	n/a
1575.104	0	787552	prompt_window_end	silent_probe	probe-nosapo-probe-end	n/a	n/a	n/a	n/a	n/a
1642.684	0	821342	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1642.684	0	821342	gong_begin	silent_probe	gong-begin	n/a	n/a	n/a	n/a	n/a
1652.734	0	826367	gong_end	silent_probe	gong-end	n/a	n/a	n/a	n/a	n/a
1652.734	0	826367	subblock_end	silent_probe	subblock-end-duration-140.067	n/a	n/a	n/a	140.067	n/a
1652.734	0	826367	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1652.736	0	826368	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1763.264	0	881632	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1763.264	0	881632	subblock_end	silent_probe	subblock-end-duration-110.534	n/a	n/a	n/a	110.534	n/a
1763.264	0	881632	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1763.264	0	881632	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1765.114	0	882557	prompt_window_begin	silent_probe	probe-nosapo-probe-begin	n/a	n/a	n/a	n/a	n/a
1771.630	0	885815	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1772.596	0	886298	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1773.464	0	886732	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1774.130	0	887065	depth_rating	silent_probe	rating-meditation_depth-3	3	n/a	n/a	n/a	n/a
1779.164	0	889582	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1779.980	0	889990	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1780.946	0	890473	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1781.696	0	890848	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1782.380	0	891190	clicker_press	silent_probe	response-received-page_down	n/a	n/a	n/a	n/a	page_down
1784.162	0	892081	confidence_rating	silent_probe	rating-confidence_depth-5	n/a	5	n/a	n/a	n/a
1787.596	0	893798	prompt_window_end	silent_probe	probe-nosapo-probe-end	n/a	n/a	n/a	n/a	n/a
1891.992	0	945996	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1891.992	0	945996	gong_begin	silent_probe	gong-begin	n/a	n/a	n/a	n/a	n/a
1902.042	0	951021	gong_end	silent_probe	gong-end	n/a	n/a	n/a	n/a	n/a
