onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
11.222	0	5611	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
22.396	0	11198	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
36.452	0	18226	clicker_press	n/a	response-received-arrow_down	n/a	n/a	n/a	n/a	arrow_down
61.546	0	30773	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
81.164	0	40582	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
97.868	0	48934	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
117.350	0	58675	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
117.386	0	58693	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
177.036	0	88518	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
177.086	0	88543	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
477.236	0	238618	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
530.576	0	265288	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
530.594	0	265297	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
830.626	0	415313	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
830.628	0	415314	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
837.188	0	418594	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
837.888	0	418944	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
838.654	0	419327	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
839.752	0	419876	depth_rating	pre_meditation	rating-pre-meditation-meditation_depth-3	3	n/a	n/a	n/a	n/a
846.198	0	423099	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
846.764	0	423382	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
847.348	0	423674	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
847.862	0	423931	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
848.528	0	424264	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
849.828	0	424914	confidence_rating	pre_meditation	rating-pre-meditation-confidence_depth-5	n/a	5	n/a	n/a	n/a
850.894	0	425447	prompt_window_end	pre_meditation	probe-pre-meditation-end	n/a	n/a	n/a	n/a	n/a
932.726	0	466363	clicker_press	n/a	response-received-arrow_up	n/a	n/a	n/a	n/a	arrow_up
932.746	0	466373	sapo_emerge_begin	sapo_emerge	block-sapo-emerge-begin	n/a	n/a	n/a	n/a	n/a
932.754	0	466377	subblock_begin	sapo_emerge	subblock-begin	n/a	n/a	n/a	n/a	n/a
932.754	0	466377	silence_begin	sapo_emerge	silence-begin	n/a	n/a	n/a	n/a	n/a
932.762	0	466381	oddball_tone	sapo_emerge	oddball	n/a	n/a	n/a	n/a	n/a
933.774	0	466887	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
934.790	0	467395	oddball_tone	sapo_emerge	oddball	n/a	n/a	n/a	n/a	n/a
935.806	0	467903	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
936.822	0	468411	oddball_tone	sapo_emerge	oddball	n/a	n/a	n/a	n/a	n/a
937.838	0	468919	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
938.854	0	469427	distractor_noise	sapo_emerge	distractor	n/a	n/a	n/a	n/a	n/a
939.870	0	469935	oddball_tone	sapo_emerge	oddball	n/a	n/a	n/a	n/a	n/a
940.886	0	470443	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
941.884	0	470942	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
942.900	0	471450	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
943.916	0	471958	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
944.932	0	472466	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
945.948	0	472974	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
946.964	0	473482	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
947.980	0	473990	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
948.996	0	474498	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
950.012	0	475006	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
951.010	0	475505	distractor_noise	sapo_emerge	distractor	n/a	n/a	n/a	n/a	n/a
952.026	0	476013	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
953.042	0	476521	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
954.058	0	477029	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
955.074	0	477537	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
956.090	0	478045	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
957.106	0	478553	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
958.120	0	479060	oddball_tone	sapo_emerge	oddball	n/a	n/a	n/a	n/a	n/a
959.136	0	479568	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
960.154	0	480077	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
961.168	0	480584	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
962.184	0	481092	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
963.200	0	481600	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
964.216	0	482108	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
965.232	0	482616	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
966.248	0	483124	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
967.264	0	483632	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
968.280	0	484140	standard_tone	sapo_emerge	standard	n/a	n/a	n/a	n/a	n/a
