onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
17.884	0	8942	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
24.578	0	12289	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
32.670	0	16335	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
40.298	0	20149	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
44.596	0	22298	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
52.004	0	26002	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
61.348	0	30674	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
61.432	0	30716	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
122.580	0	61290	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
122.630	0	61315	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
422.648	0	211324	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
527.928	0	263964	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
527.944	0	263972	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
827.962	0	413981	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
827.962	0	413981	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
835.540	0	417770	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
836.420	0	418210	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
836.986	0	418493	depth_rating	pre_meditation	rating-pre-meditation-meditation_depth-2	2	n/a	n/a	n/a	n/a
843.148	0	421574	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
843.898	0	421949	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
844.682	0	422341	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
845.480	0	422740	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
847.178	0	423589	confidence_rating	pre_meditation	rating-pre-meditation-confidence_depth-4	n/a	4	n/a	n/a	n/a
848.212	0	424106	prompt_window_end	pre_meditation	probe-pre-meditation-end	n/a	n/a	n/a	n/a	n/a
954.258	0	477129	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
954.346	0	477173	silent_probe_begin	silent_probe	block-nosapo-probe-begin	n/a	n/a	n/a	n/a	n/a
954.348	0	477174	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
954.348	0	477174	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1055.540	0	527770	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1055.540	0	527770	subblock_end	silent_probe	subblock-end-duration-101.193	n/a	n/a	n/a	101.193	n/a
1055.542	0	527771	subblock_begin	silent_probe	subblock-begin	n/a	n/a	n/a	n/a	n/a
1055.542	0	527771	silence_begin	silent_probe	silence-begin	n/a	n/a	n/a	n/a	n/a
1173.526	0	586763	silence_end	silent_probe	silence-end	n/a	n/a	n/a	n/a	n/a
1173.526	0	586763	subblock_end	silent_probe	subblock-end-duration-117.985	n/a	n/a	n/a	117.985	n/a
