onset	duration	sample	trial_type	block	value	depth	confidence	response_time	logged_duration	key
0.000	0	0	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
11.148	0	5574	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
102.212	0	51106	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
108.012	0	54006	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
113.728	0	56864	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
119.144	0	59572	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
127.710	0	63855	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
132.410	0	66205	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
132.428	0	66214	task_begin	n/a	task-begin	n/a	n/a	n/a	n/a	n/a
138.894	0	69447	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
138.910	0	69455	baseline_begin	baseline	baseline-begin	n/a	n/a	n/a	n/a	n/a
438.900	0	219450	baseline_end	baseline	baseline-end	n/a	n/a	n/a	n/a	n/a
471.832	0	235916	clicker_press	n/a	response-received-page_down	n/a	n/a	n/a	n/a	page_down
471.850	0	235925	pre_meditation_begin	pre_meditation	pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
771.852	0	385926	pre_meditation_end	pre_meditation	pre-meditation-end	n/a	n/a	n/a	n/a	n/a
771.854	0	385927	prompt_window_begin	pre_meditation	probe-pre-meditation-begin	n/a	n/a	n/a	n/a	n/a
778.020	0	389010	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
778.636	0	389318	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
779.768	0	389884	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
780.886	0	390443	depth_rating	pre_meditation	rating-meditation_depth-3	3	n/a	n/a	n/a	n/a
785.502	0	392751	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
786.218	0	393109	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
787.052	0	393526	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
787.968	0	393984	clicker_press	n/a	response-received-page_up	n/a	n/a	n/a	n/a	page_up
